Topic 0
Topic coherence: -260.523787219
AVG: -1.37117782747
SD:  0.508055674785
acquisition stake  0.00655632555572     -2.07944154168/-317.165693498
acquire pct  0.00652895962713     -2.07076200796/-317.165693498
acquire commission  0.00645086669068     -2.04599360761/-317.165693498
buy shareholder  0.00643934017249     -2.04233779148/-317.165693498
acquisition stock  0.00643881160147     -2.04217014688/-317.165693498
acquire dlrs  0.0064274062839     -2.03855277143/-317.165693498
company security  0.0064266295842     -2.03830642893/-317.165693498
corp offer  0.00637498845849     -2.02192763548/-317.165693498
acquire lt  0.0063575194564     -2.01638706731/-317.165693498
dlrs sell  0.00631955491125     -2.00434601602/-317.165693498
common pct  0.00631818443213     -2.00391134706/-317.165693498
common corp  0.00630900553368     -2.00100011537/-317.165693498
corp group  0.00629969112182     -1.99804590348/-317.165693498
corp sell  0.0062261501524     -1.97472123091/-317.165693498
stake stock  0.00621615962914     -1.97155257967/-317.165693498
acquisition sell  0.00619536849132     -1.96495834403/-317.165693498
commission stock  0.00618762616633     -1.96250274415/-317.165693498
commission group  0.00618496434589     -1.96165850602/-317.165693498
dlrs group  0.00613531093983     -1.94591014906/-317.165693498
acquisition corp  0.00610144190307     -1.93516805252/-317.165693498
pct sell  0.00610016960379     -1.93476452284/-317.165693498
common group  0.00608158045698     -1.9288686832/-317.165693498
acquisition security  0.00607637602538     -1.92721801604/-317.165693498
group lt  0.00600703862832     -1.90522657242/-317.165693498
pct stake  0.005960607414     -1.89050018413/-317.165693498
offer outstanding  0.00594649487412     -1.88602417063/-317.165693498
group shareholder  0.005932595602     -1.88161579835/-317.165693498
sell share  0.00585576297659     -1.85724712543/-317.165693498
acquisition group  0.00585277042385     -1.85629799037/-317.165693498
acquisition share  0.00583839143886     -1.85173746962/-317.165693498
buy outstanding  0.00583332785789     -1.85013147545/-317.165693498
acquisition company  0.00582462110548     -1.84736999228/-317.165693498
offer pct  0.00581452428587     -1.84416762749/-317.165693498
pct security  0.00579595940718     -1.83827948486/-317.165693498
acquire corp  0.00578588615221     -1.83508459397/-317.165693498
acquisition buy  0.00576515382629     -1.82850901144/-317.165693498
share stake  0.00576138263082     -1.82731291761/-317.165693498
common company  0.00574728793705     -1.82284256429/-317.165693498
buy dlrs  0.00574006160481     -1.82055061961/-317.165693498
buy corp  0.00570783944142     -1.81033085481/-317.165693498
security shareholder  0.00569973312888     -1.80775981057/-317.165693498
buy commission  0.00568195833663     -1.80212225626/-317.165693498
acquisition offer  0.0056757805681     -1.80016288002/-317.165693498
group security  0.00566905286133     -1.79802908224/-317.165693498
security share  0.00566154549429     -1.79564800297/-317.165693498
company offer  0.00565827433877     -1.79461050466/-317.165693498
offer security  0.00565588822375     -1.79385371083/-317.165693498
group stake  0.00562474872081     -1.78397732879/-317.165693498
shareholder stake  0.00559100397965     -1.77327465455/-317.165693498
acquisition outstanding  0.00555402342291     -1.76154569063/-317.165693498
company shareholder  0.00553253764326     -1.75473113843/-317.165693498
acquire sell  0.0055026110622     -1.74523945359/-317.165693498
outstanding share  0.005486337859     -1.74007815181/-317.165693498
sell stock  0.00545579348059     -1.73039052285/-317.165693498
buy pct  0.00536416554617     -1.70132928549/-317.165693498
acquire offer  0.00535358008113     -1.69797193913/-317.165693498
company sell  0.00534368322801     -1.69483299685/-317.165693498
acquire group  0.00533091562723     -1.69078355189/-317.165693498
acquire outstanding  0.00532353243057     -1.6884418552/-317.165693498
offer sell  0.00528232448073     -1.67537210721/-317.165693498
acquire stake  0.00524709411423     -1.66419824359/-317.165693498
acquire security  0.00522827061879     -1.6582280766/-317.165693498
outstanding stock  0.00522777177754     -1.65806986127/-317.165693498
lt stock  0.00522554435306     -1.65736339864/-317.165693498
acquire stock  0.00521731430154     -1.65475310865/-317.165693498
acquire share  0.00521199741558     -1.65306677482/-317.165693498
group pct  0.00520163461869     -1.64978005116/-317.165693498
common sell  0.0051726966097     -1.64060190747/-317.165693498
acquire company  0.00516550440407     -1.63832078658/-317.165693498
security stock  0.005155287525     -1.63508034305/-317.165693498
offer stock  0.00514506733413     -1.63183884912/-317.165693498
buy company  0.00512533919693     -1.62558176081/-317.165693498
buy security  0.0051125905248     -1.62153831937/-317.165693498
buy stake  0.00507173129914     -1.60857917473/-317.165693498
group offer  0.00501345190287     -1.59009494959/-317.165693498
outstanding sell  0.00500430007414     -1.58719230349/-317.165693498
buy offer  0.00496529330594     -1.5748206948/-317.165693498
acquire shareholder  0.00495862552416     -1.57270590317/-317.165693498
acquisition common  0.0049536553507     -1.57112953465/-317.165693498
buy share  0.00492702314718     -1.56268271336/-317.165693498
shareholder stock  0.00485292088708     -1.53918001864/-317.165693498
offer share  0.00483748170211     -1.53428323883/-317.165693498
security sell  0.0048182227135     -1.52817494836/-317.165693498
corp stock  0.00480851742564     -1.525096764/-317.165693498
company group  0.00480056594268     -1.52257482639/-317.165693498
group stock  0.00478847927786     -1.51874135096/-317.165693498
group sell  0.00472504932537     -1.49862354609/-317.165693498
acquisition shareholder  0.00470213349465     -1.49135543075/-317.165693498
share shareholder  0.00463005781647     -1.4684954983/-317.165693498
buy group  0.00460605685943     -1.46088321811/-317.165693498
group share  0.00458317329275     -1.45362533582/-317.165693498
buy sell  0.0045491885163     -1.44284653062/-317.165693498
common stake  0.00450105857302     -1.42758136379/-317.165693498
offer shareholder  0.00449190638627     -1.42467860413/-317.165693498
acquire buy  0.00448113710939     -1.42126295896/-317.165693498
corp pct  0.00447060504953     -1.41792255089/-317.165693498
buy stock  0.00445173239313     -1.41193679173/-317.165693498
common offer  0.00442857432048     -1.40459184556/-317.165693498
pct stock  0.00441039457327     -1.39882585343/-317.165693498
outstanding stake  0.00437088370382     -1.38629436112/-317.165693498
common share  0.00430495709455     -1.36538470237/-317.165693498
lt pct  0.00426915934238     -1.35403088348/-317.165693498
commission common  0.00425433517732     -1.34932916689/-317.165693498
company stock  0.00413947161709     -1.31289838615/-317.165693498
outstanding shareholder  0.00403482353222     -1.27970760374/-317.165693498
commission outstanding  0.00389870486381     -1.23653543187/-317.165693498
acquire common  0.00379750344115     -1.20443781247/-317.165693498
common stock  0.00375637733381     -1.19139402212/-317.165693498
buy common  0.00366820817193     -1.16342978874/-317.165693498
common security  0.00362626175118     -1.15012582312/-317.165693498
acquire acquisition  0.00359523431583     -1.14028498507/-317.165693498
common shareholder  0.00351705858901     -1.11549032646/-317.165693498
sell stake  0.00351125669914     -1.11365016603/-317.165693498
lt share  0.00338838513902     -1.07467952246/-317.165693498
outstanding security  0.00334986978836     -1.06246377455/-317.165693498
common outstanding  0.00324719355603     -1.02989839612/-317.165693498
commission stake  0.0032205373819     -1.02144397217/-317.165693498
corp lt  0.00312013730837     -0.989600513218/-317.165693498
corp share  0.00306585600151     -0.972384344883/-317.165693498
company corp  0.00300615588279     -0.953449515327/-317.165693498
company lt  0.00299411305937     -0.949629944888/-317.165693498
commission security  0.00295644182545     -0.937681921855/-317.165693498
share stock  0.00292867416503     -0.928874972581/-317.165693498
security stake  0.00276499762613     -0.876962389611/-317.165693498
mln offer  0.00273139826341     -0.866305824432/-317.165693498
company pct  0.00272236791828     -0.863441708759/-317.165693498
dlrs pct  0.00270502013914     -0.857939588357/-317.165693498
mln pct  0.00254700222662     -0.807821727546/-317.165693498
pct share  0.0023286865039     -0.738579469948/-317.165693498
dlrs lt  0.00224152563386     -0.710935032158/-317.165693498
dlrs stock  0.00221753298006     -0.703325385476/-317.165693498
mln stock  0.00221753298006     -0.703325385476/-317.165693498
group mln  0.00221513996274     -0.702566402476/-317.165693498
common mln  0.0021986616873     -0.69734005882/-317.165693498
mln stake  0.00206993713645     -0.65651304738/-317.165693498
buy mln  0.00204764499957     -0.649442746325/-317.165693498
company mln  0.00196656626727     -0.623727353968/-317.165693498
corp mln  0.00192416051057     -0.610277702738/-317.165693498
company share  0.0019183609912     -0.608438294154/-317.165693498
corp dlrs  0.00189412141228     -0.600750331294/-317.165693498
mln outstanding  0.00187265061339     -0.593940530476/-317.165693498
company dlrs  0.00186967238682     -0.592995939179/-317.165693498
acquire mln  0.00183400315321     -0.581682881964/-317.165693498
lt mln  0.00175625550066     -0.557023993828/-317.165693498
mln share  0.00162968762444     -0.516881005591/-317.165693498
dlrs share  0.00145454160523     -0.461330696946/-317.165693498
dlrs mln  0.00112790157163     -0.357731684164/-317.165693498

Topic 6
Topic coherence: -401.730440207
AVG: -2.11437073793
SD:  1.03835100231
fed lt  0.016507356477     -6.63150758416/-401.730440207
feed lt  0.0154980600246     -6.22604247605/-401.730440207
company fed  0.0149230155678     -5.99502961327/-401.730440207
company feed  0.0130258726686     -5.23288956123/-401.730440207
lt repurchase  0.0119456372734     -4.79892612041/-401.730440207
company repurchase  0.0106473836386     -4.2773781162/-401.730440207
customer lt  0.0103742557856     -4.16765434357/-401.730440207
make repurchase  0.00998521657133     -4.01136544876/-401.730440207
fed make  0.00989468909188     -3.97499780459/-401.730440207
bank feed  0.00978216929032     -3.92979517517/-401.730440207
dlrs repurchase  0.00967520521701     -3.88682445092/-401.730440207
repurchase u.s.  0.00954595810444     -3.83490195149/-401.730440207
dlrs feed  0.00925047883346     -3.71619893389/-401.730440207
dlrs fed  0.00925047883346     -3.71619893389/-401.730440207
feed pct  0.00913032586208     -3.6679298278/-401.730440207
company customer  0.00908689000341     -3.65048032118/-401.730440207
customer dlrs  0.00890895350258     -3.57899781237/-401.730440207
government lt  0.00866212803588     -3.47984050898/-401.730440207
fed pct  0.00851488556145     -3.42068872491/-401.730440207
customer u.s.  0.00844613417262     -3.39306919921/-401.730440207
bank customer  0.00842621733616     -3.38506799973/-401.730440207
lt reserve  0.0084091968008     -3.37823033257/-401.730440207
customer pct  0.00828843576053     -3.3297169467/-401.730440207
pct repurchase  0.00818249503472     -3.28715733228/-401.730440207
billion feed  0.00799931327601     -3.21356764372/-401.730440207
bank repurchase  0.00797237680394     -3.20274644294/-401.730440207
agreement feed  0.00787609618715     -3.16406758837/-401.730440207
chairman fed  0.0078563849763     -3.15614899496/-401.730440207
bank fed  0.00762447699753     -3.06298450056/-401.730440207
billion fed  0.00744385735587     -2.99042409241/-401.730440207
feed u.s.  0.00743683772026     -2.9876040911/-401.730440207
feed market  0.00737749939977     -2.96376608149/-401.730440207
billion customer  0.00732938977104     -2.94443897917/-401.730440207
fed u.s.  0.00732103863963     -2.94108407547/-401.730440207
billion repurchase  0.00730157684108     -2.93326567857/-401.730440207
company reserve  0.00713355439439     -2.86576594709/-401.730440207
add feed  0.00709868268957     -2.85175692177/-401.730440207
feed security  0.00707900486903     -2.84385174226/-401.730440207
chairman lt  0.00697698234225     -2.80286618767/-401.730440207
market repurchase  0.00696596976726     -2.79844210107/-401.730440207
add customer  0.00688209124346     -2.76474554478/-401.730440207
add lt  0.00687753244498     -2.76291413666/-401.730440207
add repurchase  0.00681388885837     -2.73734657059/-401.730440207
add fed  0.00681388885837     -2.73734657059/-401.730440207
fed market  0.00678319181168     -2.72501463251/-401.730440207
government repurchase  0.00676977125572     -2.71962318666/-401.730440207
fed government  0.00676977125572     -2.71962318666/-401.730440207
agreement customer  0.0067322139134     -2.70453525899/-401.730440207
customer market  0.00665440974982     -2.67327895811/-401.730440207
bank chairman  0.00662723495775     -2.66236201693/-401.730440207
agreement fed  0.00660453303773     -2.65324196461/-401.730440207
chairman dlrs  0.00655678838046     -2.63406148242/-401.730440207
chairman feed  0.00626948953165     -2.51864478942/-401.730440207
customer security  0.00626581224642     -2.51716751201/-401.730440207
dlrs reserve  0.00623891236327     -2.50636101011/-401.730440207
lt security  0.0061941356908     -2.48837285776/-401.730440207
make reserve  0.00615069250551     -2.47092040781/-401.730440207
agreement repurchase  0.00615069250551     -2.47092040781/-401.730440207
bank lt  0.00614522976927     -2.46872586038/-401.730440207
lt u.s.  0.00610202119737     -2.45136766177/-401.730440207
chairman customer  0.00594498095009     -2.3882798141/-401.730440207
company government  0.00592501312594     -2.38025813131/-401.730440207
fed security  0.00592324080024     -2.37954613413/-401.730440207
dlrs government  0.00586770438723     -2.35723546648/-401.730440207
chairman pct  0.00573321740506     -2.30320795194/-401.730440207
security u.s.  0.00566446601624     -2.27558842624/-401.730440207
chairman government  0.00564467572273     -2.26763806292/-401.730440207
pct reserve  0.00561953411831     -2.2575379151/-401.730440207
billion chairman  0.00557617315944     -2.24011849801/-401.730440207
federal repurchase  0.00556284083304     -2.23476249666/-401.730440207
chairman u.s.  0.00552865608304     -2.22102944199/-401.730440207
repurchase reserve  0.00550916519248     -2.21319935794/-401.730440207
dlrs security  0.00550648224708     -2.21212153711/-401.730440207
agreement chairman  0.00549362119745     -2.20695486198/-401.730440207
agreement reserve  0.00545410875934     -2.19108151282/-401.730440207
federal feed  0.00544333478027     -2.18675327747/-401.730440207
add dlrs  0.0054369610639     -2.18419276159/-401.730440207
chairman company  0.00540038399401     -2.1694986392/-401.730440207
bank company  0.00531651221728     -2.13580479341/-401.730440207
repurchase security  0.00527015545193     -2.11718186966/-401.730440207
customer federal  0.00525608628299     -2.11152985623/-401.730440207
chairman market  0.00520525724772     -2.09111028551/-401.730440207
agreement federal  0.00519380285903     -2.0865087089/-401.730440207
billion security  0.00519245645689     -2.08596781818/-401.730440207
lt make  0.00514563793479     -2.06715939269/-401.730440207
reserve u.s.  0.005132383332     -2.06183461527/-401.730440207
chairman reserve  0.00511003524357     -2.05285670787/-401.730440207
company security  0.00507381623329     -2.03830642893/-401.730440207
chairman repurchase  0.0050604119643     -2.03292152604/-401.730440207
add reserve  0.00503853236996     -2.02413182698/-401.730440207
billion lt  0.00503780723444     -2.02384051797/-401.730440207
chairman security  0.00501062567801     -2.01292085934/-401.730440207
bank dlrs  0.00494994193078     -1.98854235085/-401.730440207
add company  0.00492851480631     -1.9799344227/-401.730440207
market reserve  0.00490817555888     -1.97176352788/-401.730440207
market security  0.00488751791887     -1.96346472507/-401.730440207
chairman make  0.00484382051819     -1.94591014906/-401.730440207
add chairman  0.00475819792966     -1.91151294887/-401.730440207
add security  0.00472891251735     -1.89974810729/-401.730440207
agreement security  0.00471362100867     -1.89360504278/-401.730440207
pct security  0.00457590289627     -1.83827948486/-401.730440207
chairman federal  0.00456718403855     -1.83477685431/-401.730440207
dlrs market  0.00455386556365     -1.82942641753/-401.730440207
dlrs make  0.00452445037545     -1.81760944102/-401.730440207
reserve security  0.0044999323667     -1.80775981057/-401.730440207
bank u.s.  0.00447568778533     -1.79802002423/-401.730440207
government reserve  0.00440346942924     -1.76900771224/-401.730440207
bank reserve  0.00434154658368     -1.74413142024/-401.730440207
government pct  0.00432144249754     -1.73605499686/-401.730440207
add pct  0.00427352930407     -1.71680680856/-401.730440207
feed make  0.00426721951383     -1.71427197375/-401.730440207
bank make  0.00420087461908     -1.68761920998/-401.730440207
bank government  0.00418270496662     -1.68031990749/-401.730440207
government make  0.00416302212682     -1.6724127116/-401.730440207
billion reserve  0.00413619198215     -1.66163422577/-401.730440207
agreement billion  0.00404157212132     -1.62362254743/-401.730440207
government u.s.  0.0040339016657     -1.62054109191/-401.730440207
customer make  0.00397044638729     -1.59504917498/-401.730440207
agreement bank  0.00392223970961     -1.57568308514/-401.730440207
dlrs u.s.  0.0038863120228     -1.5612498397/-401.730440207
add billion  0.0038646370977     -1.5525423625/-401.730440207
agreement government  0.00385948265457     -1.55047166579/-401.730440207
make pct  0.00384280426085     -1.54377144734/-401.730440207
billion government  0.00377584851551     -1.51687328629/-401.730440207
add agreement  0.00374838289823     -1.50583951177/-401.730440207
federal make  0.00373745458173     -1.50144927437/-401.730440207
government security  0.00372922365675     -1.49814266126/-401.730440207
add u.s.  0.00371134851531     -1.49096167281/-401.730440207
customer feed  0.00368569810594     -1.48065712257/-401.730440207
add federal  0.00367933759168     -1.47810191037/-401.730440207
company make  0.00367110602157     -1.47479503809/-401.730440207
add bank  0.00364787532629     -1.46546256065/-401.730440207
fed reserve  0.00364348601535     -1.46369924083/-401.730440207
billion make  0.00361352039168     -1.45166113764/-401.730440207
bank pct  0.00360753520772     -1.44925670706/-401.730440207
billion u.s.  0.00359723876718     -1.44512031347/-401.730440207
company u.s.  0.00355202444232     -1.42695634284/-401.730440207
government market  0.0035389829813     -1.42171719096/-401.730440207
federal security  0.00351270973385     -1.4111624277/-401.730440207
pct u.s.  0.00349458894252     -1.40388275422/-401.730440207
feed government  0.00348645328986     -1.40061441489/-401.730440207
billion pct  0.00340169639749     -1.36656499121/-401.730440207
billion dlrs  0.0033996871609     -1.36575781971/-401.730440207
fed federal  0.00337341569972     -1.35520377405/-401.730440207
feed repurchase  0.00334683363191     -1.34452494824/-401.730440207
add government  0.00334631893117     -1.34431817729/-401.730440207
federal government  0.00333977692652     -1.34169005488/-401.730440207
make u.s.  0.0033102535905     -1.32982963211/-401.730440207
bank security  0.00330999067172     -1.32972400963/-401.730440207
billion market  0.00321408337607     -1.29119512953/-401.730440207
make security  0.00320042246127     -1.28570712421/-401.730440207
agreement make  0.0031771722968     -1.2763668254/-401.730440207
company market  0.00316211423723     -1.27031754451/-401.730440207
company federal  0.00314696589881     -1.26423199584/-401.730440207
make market  0.00309613686353     -1.24381242513/-401.730440207
customer government  0.00308259994041     -1.23837423104/-401.730440207
lt market  0.00307618299849     -1.23579635014/-401.730440207
customer fed  0.00304145468405     -1.22184492909/-401.730440207
add market  0.00302212056811     -1.21407782618/-401.730440207
bank billion  0.00291634276948     -1.17158366458/-401.730440207
billion company  0.00284147302543     -1.14150620934/-401.730440207
feed reserve  0.00281868216837     -1.1323504283/-401.730440207
customer repurchase  0.00280791809875     -1.12802617387/-401.730440207
bank market  0.00280350420419     -1.12625297807/-401.730440207
dlrs pct  0.00279904669381     -1.12446226046/-401.730440207
add make  0.00275437795455     -1.10651746818/-401.730440207
agreement market  0.00264221697232     -1.06145898741/-401.730440207
fed feed  0.00264206688391     -1.06139869233/-401.730440207
billion federal  0.00260701925834     -1.04731899428/-401.730440207
customer reserve  0.00256055702309     -1.02865370006/-401.730440207
federal market  0.00250938983018     -1.00809828113/-401.730440207
company pct  0.00248213956847     -0.997151021497/-401.730440207
fed repurchase  0.00248133946197     -0.996829594358/-401.730440207
company dlrs  0.00247237407131     -0.993227924022/-401.730440207
bank federal  0.00245026041495     -0.984344195119/-401.730440207
agreement u.s.  0.00240669591913     -0.966843011037/-401.730440207
federal lt  0.0023811106535     -0.956564631012/-401.730440207
company lt  0.0023638486155     -0.949629944888/-401.730440207
agreement company  0.00227757493273     -0.91497118033/-401.730440207
agreement pct  0.00225578721083     -0.906218389221/-401.730440207
market u.s.  0.00221531223044     -0.88995835753/-401.730440207
federal reserve  0.00209171310111     -0.840304824896/-401.730440207
federal u.s.  0.00206154023065     -0.828183464364/-401.730440207
agreement lt  0.0018651076189     -0.749270504772/-401.730440207
lt pct  0.0017865980789     -0.717730832711/-401.730440207
agreement dlrs  0.00176961854455     -0.7109096369/-401.730440207
dlrs federal  0.00176058774917     -0.707281691495/-401.730440207
market pct  0.00171100669914     -0.687363474443/-401.730440207
federal pct  0.00167354281969     -0.672313093657/-401.730440207
dlrs lt  0.000849220321261     -0.341157653493/-401.730440207

Topic 7
Topic coherence: -353.149538751
AVG: -1.8586817829
SD:  0.806043576341
england u.s.  0.013155424708     -4.64583216771/-353.149538751
mln morning  0.0117654668295     -4.15496918404/-353.149538751
dealer mln  0.0113503353962     -4.00836570985/-353.149538751
stg u.s.  0.0108591447268     -3.83490195149/-353.149538751
morning pct  0.0103181000579     -3.64383227622/-353.149538751
morning u.s.  0.0100921185115     -3.56402699736/-353.149538751
england mln  0.00991675060657     -3.50209590262/-353.149538751
bill mln  0.00982139945525     -3.46842268751/-353.149538751
morning trade  0.00969767054259     -3.42472787907/-353.149538751
england pct  0.00968623302471     -3.42068872491/-353.149538751
dollar mln  0.00917084151836     -3.23867845216/-353.149538751
morning rate  0.0090869435709     -3.20904993072/-353.149538751
central mln  0.00908280349577     -3.20758786509/-353.149538751
mln u.k.  0.00886059843295     -3.12911624965/-353.149538751
buy morning  0.00880186314473     -3.10837390971/-353.149538751
buy england  0.00869499530592     -3.07063358173/-353.149538751
pct stg  0.00862017593013     -3.04421115367/-353.149538751
dealer pct  0.0085651904814     -3.02479306782/-353.149538751
dollar stg  0.00849075496755     -2.99850620044/-353.149538751
mln money  0.0084509364626     -2.98444431378/-353.149538751
bank morning  0.00832616740453     -2.94038217847/-353.149538751
bill pct  0.00825597503586     -2.91559377585/-353.149538751
market morning  0.0082376085758     -2.90910766895/-353.149538751
bill buy  0.00816999611157     -2.8852303584/-353.149538751
dlrs dollar  0.0080072113672     -2.82774300101/-353.149538751
buy u.k.  0.00800089144584     -2.82551112369/-353.149538751
dealer u.s.  0.00794361092537     -2.80528253431/-353.149538751
buy stg  0.00791998132333     -2.79693775125/-353.149538751
mln stg  0.00778460659065     -2.74913022685/-353.149538751
bill u.s.  0.00768600963123     -2.7143107561/-353.149538751
mln rate  0.00764210298137     -2.69880514296/-353.149538751
england trade  0.00758619896179     -2.67906266423/-353.149538751
morning today  0.00744948281574     -2.63078142031/-353.149538751
buy money  0.00737724404583     -2.60527033204/-353.149538751
dollar u.k.  0.0072940161188     -2.57587842799/-353.149538751
buy dealer  0.00721722058817     -2.54875812177/-353.149538751
dollar england  0.00720808324034     -2.5455312716/-353.149538751
bill morning  0.00719881429055     -2.54225794626/-353.149538751
central u.s.  0.00718001494871     -2.53561896736/-353.149538751
central make  0.0071586638074     -2.52807882165/-353.149538751
buy central  0.00706575873113     -2.49526943682/-353.149538751
mln trade  0.00701371251296     -2.47688933888/-353.149538751
bill dealer  0.00697216042614     -2.46221523859/-353.149538751
dealer trade  0.00694569021588     -2.45286729604/-353.149538751
central pct  0.00693935939304     -2.45063156888/-353.149538751
dealer stg  0.00686151839276     -2.42314205553/-353.149538751
england market  0.00685818403841     -2.42196452983/-353.149538751
dealer u.k.  0.00682876547208     -2.4115753767/-353.149538751
buy rate  0.00670613857925     -2.36826974606/-353.149538751
bank bill  0.00666983338243     -2.35544858255/-353.149538751
money morning  0.00661869479841     -2.33738901519/-353.149538751
dollar pct  0.00660243220338     -2.33164588726/-353.149538751
bill market  0.00657654472526     -2.3225037363/-353.149538751
buy dollar  0.0064575877495     -2.28049413518/-353.149538751
dealer today  0.00645041206551     -2.27796004569/-353.149538751
bank stg  0.00638161923194     -2.25366588824/-353.149538751
stg trade  0.00630134282513     -2.2253163122/-353.149538751
market stg  0.00623002094512     -2.20012902318/-353.149538751
dlrs stg  0.00615973023588     -2.17530589163/-353.149538751
central trade  0.00615026970801     -2.17196491058/-353.149538751
bill today  0.00611405728388     -2.1591765097/-353.149538751
dealer market  0.00609964009098     -2.15408508468/-353.149538751
bank u.k.  0.00605419368098     -2.13803570595/-353.149538751
england today  0.00604690010536     -2.13545998308/-353.149538751
dollar make  0.00601846677187     -2.12541876447/-353.149538751
morning u.k.  0.00601414718469     -2.12389330425/-353.149538751
morning stg  0.0059597651801     -2.10468832441/-353.149538751
bank england  0.00594250804155     -2.09859397389/-353.149538751
bill dollar  0.00589757422379     -2.08272561688/-353.149538751
buy mln  0.0058771919955     -2.07552764236/-353.149538751
bank dealer  0.00585016306581     -2.06598238831/-353.149538751
market u.k.  0.00582975391149     -2.05877490487/-353.149538751
stg today  0.00581344753028     -2.05301631387/-353.149538751
england make  0.0057264215465     -2.02228312784/-353.149538751
dollar today  0.00571337840214     -2.01767694742/-353.149538751
dealer morning  0.00568240784627     -2.0067397099/-353.149538751
dealer england  0.00562344068378     -1.98591548367/-353.149538751
today u.k.  0.00550493464315     -1.94406513008/-353.149538751
central today  0.00550493464315     -1.94406513008/-353.149538751
central market  0.00543399538135     -1.9190129625/-353.149538751
make mln  0.00542212109     -1.91481956199/-353.149538751
trade u.k.  0.00533125784078     -1.88273124743/-353.149538751
central stg  0.00532789814693     -1.8815447731/-353.149538751
dealer money  0.0052804390198     -1.86478460424/-353.149538751
mln u.s.  0.00520096382059     -1.8367179743/-353.149538751
bank buy  0.0051672737219     -1.82482033149/-353.149538751
buy today  0.00516128176048     -1.82270427308/-353.149538751
pct trade  0.00514507676723     -1.81698148718/-353.149538751
money trade  0.00500054106216     -1.76593876961/-353.149538751
dlrs u.k.  0.00499773613756     -1.76494821178/-353.149538751
dollar u.s.  0.00498664520727     -1.76103145486/-353.149538751
buy trade  0.00491748525369     -1.73660764915/-353.149538751
bank trade  0.00491692380595     -1.73640937414/-353.149538751
central u.k.  0.00490923950915     -1.73369566827/-353.149538751
dollar money  0.00490232329835     -1.73125321162/-353.149538751
rate stg  0.00485485750456     -1.71449068844/-353.149538751
make morning  0.00479682150076     -1.69399530046/-353.149538751
bank make  0.00477876656995     -1.68761920998/-353.149538751
bill central  0.00474943423318     -1.67726050877/-353.149538751
dollar trade  0.00473867183041     -1.6734597712/-353.149538751
dollar market  0.00464749710294     -1.64126145825/-353.149538751
dollar morning  0.00463496821322     -1.63683688662/-353.149538751
u.k. u.s.  0.00461962041611     -1.63141681915/-353.149538751
dlrs england  0.00461345792916     -1.62924053973/-353.149538751
money today  0.00456523841152     -1.61221183932/-353.149538751
central rate  0.00454217319469     -1.60406636863/-353.149538751
market money  0.00453937353832     -1.60307767128/-353.149538751
rate trade  0.00447091391981     -1.57890118857/-353.149538751
rate u.s.  0.00442201128646     -1.56163124617/-353.149538751
buy market  0.00439616912182     -1.55250509764/-353.149538751
make pct  0.00437143837934     -1.54377144734/-353.149538751
england morning  0.00434357174967     -1.53393035993/-353.149538751
bank dollar  0.00433782218092     -1.53189990238/-353.149538751
make rate  0.00433503464966     -1.530915487/-353.149538751
bill money  0.00416931474103     -1.4723915777/-353.149538751
rate today  0.0041399949524     -1.46203730787/-353.149538751
dealer make  0.00412752032672     -1.45763189957/-353.149538751
bill u.k.  0.00411648744342     -1.45373564192/-353.149538751
make u.k.  0.00411648744342     -1.45373564192/-353.149538751
bank u.s.  0.00411595210706     -1.45354658813/-353.149538751
buy make  0.00408565316474     -1.44284653062/-353.149538751
bank today  0.00407520807125     -1.43915785068/-353.149538751
make money  0.00407166155934     -1.43790540163/-353.149538751
pct rate  0.00405909323964     -1.43346690533/-353.149538751
central morning  0.00400310118005     -1.41369333531/-353.149538751
today trade  0.00398630117427     -1.40776042101/-353.149538751
bank central  0.00392551655603     -1.38629436112/-353.149538751
bank money  0.00387230255661     -1.36750186177/-353.149538751
make today  0.00387113455144     -1.36708938128/-353.149538751
money u.k.  0.00381928184447     -1.34877762173/-353.149538751
make u.s.  0.0037656275492     -1.32982963211/-353.149538751
market today  0.00374728576977     -1.32335224116/-353.149538751
buy u.s.  0.00374641670351     -1.32304533081/-353.149538751
market rate  0.00371051042647     -1.31036504564/-353.149538751
money stg  0.003690547784     -1.30331524766/-353.149538751
england money  0.003690547784     -1.30331524766/-353.149538751
bill england  0.00368532597668     -1.30147116881/-353.149538751
rate u.k.  0.00366123208288     -1.29296242133/-353.149538751
bill stg  0.00361790227629     -1.27766052012/-353.149538751
dollar rate  0.00360388190561     -1.27270923268/-353.149538751
make trade  0.00358274184413     -1.26524362972/-353.149538751
central dlrs  0.00356659861411     -1.25954265548/-353.149538751
make market  0.00352205592432     -1.24381242513/-353.149538751
bill rate  0.00345604898875     -1.22050210628/-353.149538751
mln pct  0.00345144207498     -1.2188751768/-353.149538751
dlrs rate  0.00341942944278     -1.20756993051/-353.149538751
central england  0.00341851254837     -1.20724612967/-353.149538751
dlrs money  0.00339220245406     -1.197954732/-353.149538751
make stg  0.00333951379688     -1.17934775702/-353.149538751
money u.s.  0.00333612811409     -1.1781521047/-353.149538751
bill make  0.00333291386561     -1.17701699434/-353.149538751
trade u.s.  0.00332399050926     -1.17386571516/-353.149538751
central money  0.00331768074178     -1.17163742368/-353.149538751
bill trade  0.00327329773452     -1.15596358514/-353.149538751
central dealer  0.00327329773452     -1.15596358514/-353.149538751
