Topic 0
Topic coherence: -11066.1177317
AVG: -2.76307558844
SD:  0.904004531847
interest stake  0.000229144226106     -2.10144347687/-9170.83320224
firm interest  0.000229144226106     -2.10144347687/-9170.83320224
billion due  0.00022902570675     -2.10035655563/-9170.83320224
subsidiary term  0.000229016882356     -2.10027562858/-9170.83320224
asset management  0.000228933299563     -2.09950910473/-9170.83320224
cost operate  0.000228933299563     -2.09950910473/-9170.83320224
chairman propose  0.000228807857971     -2.09835870081/-9170.83320224
due year  0.000228734856245     -2.09768921416/-9170.83320224
due offer  0.000228718071615     -2.09753528512/-9170.83320224
plan sale  0.000228709867569     -2.09746004718/-9170.83320224
annual capital  0.000228588101675     -2.09634335248/-9170.83320224
business management  0.000228567565937     -2.09615502265/-9170.83320224
pct product  0.00022852485308     -2.09576331017/-9170.83320224
billion financial  0.000228500205269     -2.0955372692/-9170.83320224
earnings year  0.000228491731626     -2.09545955883/-9170.83320224
management stake  0.000228384855864     -2.09447941904/-9170.83320224
industry stake  0.000228384855864     -2.09447941904/-9170.83320224
holding stake  0.000228384855864     -2.09447941904/-9170.83320224
march operating  0.000228368579821     -2.09433015417/-9170.83320224
agree subsidiary  0.000228336978214     -2.0940403411/-9170.83320224
agreement operation  0.000228328571989     -2.09396324901/-9170.83320224
corp subsidiary  0.000228326715982     -2.09394622788/-9170.83320224
dlr expect  0.000228306583413     -2.09376159545/-9170.83320224
due firm  0.000228267817751     -2.09340608203/-9170.83320224
firm purchase  0.000228267817751     -2.09340608203/-9170.83320224
oil year  0.000228249147886     -2.09323486381/-9170.83320224
bank estimate  0.000228232732177     -2.09308431808/-9170.83320224
group purchase  0.000228116712817     -2.09202032389/-9170.83320224
december earlier  0.000228116712817     -2.09202032389/-9170.83320224
dlr unit  0.000228112023438     -2.09197731837/-9170.83320224
acquire merger  0.000227988463825     -2.09084417378/-9170.83320224
agreement corp  0.00022797325912     -2.09070473396/-9170.83320224
rise sell  0.000227910201362     -2.09012644178/-9170.83320224
hold result  0.000227884523845     -2.08989095755/-9170.83320224
industry share  0.000227831983792     -2.0894091215/-9170.83320224
include industry  0.000227767695143     -2.08881954101/-9170.83320224
buy sale  0.000227723061319     -2.08841021166/-9170.83320224
cash earnings  0.000227670497272     -2.08792815556/-9170.83320224
cash investment  0.000227670497272     -2.08792815556/-9170.83320224
cash chairman  0.000227670497272     -2.08792815556/-9170.83320224
acquisition announce  0.000227630425729     -2.08756066612/-9170.83320224
acquisition service  0.000227630425729     -2.08756066612/-9170.83320224
december estimate  0.00022758067543     -2.08710441443/-9170.83320224
asset industry  0.000227469635353     -2.0860860844/-9170.83320224
cost service  0.000227469635353     -2.0860860844/-9170.83320224
company purchase  0.000227445837704     -2.08586784013/-9170.83320224
cash dlrs  0.000227397190575     -2.08542170542/-9170.83320224
business statement  0.000227349214196     -2.08498172206/-9170.83320224
due gas  0.000227349214196     -2.08498172206/-9170.83320224
march product  0.00022728895371     -2.08442908319/-9170.83320224
rise sale  0.000227232987027     -2.08391582207/-9170.83320224
dlr mln  0.000227218757734     -2.0837853276/-9170.83320224
bank unit  0.000227116205134     -2.08284483481/-9170.83320224
due issue  0.000227073049615     -2.08244906274/-9170.83320224
earn revenue  0.000227028698207     -2.08204232338/-9170.83320224
investment report  0.000227015567814     -2.08192190674/-9170.83320224
acquire management  0.000226992645522     -2.08171169021/-9170.83320224
capital management  0.000226948351281     -2.08130547512/-9170.83320224
march service  0.000226942465426     -2.08125149693/-9170.83320224
corp shareholder  0.000226919711345     -2.08104282305/-9170.83320224
corp u.s.  0.000226919711345     -2.08104282305/-9170.83320224
asset plc  0.000226745105469     -2.07944154168/-9170.83320224
announce earlier  0.000226745105469     -2.07944154168/-9170.83320224
agreement product  0.000226745105469     -2.07944154168/-9170.83320224
bank plc  0.000226745105469     -2.07944154168/-9170.83320224
plc purchase  0.000226745105469     -2.07944154168/-9170.83320224
operate operating  0.000226745105469     -2.07944154168/-9170.83320224
dlr term  0.000226745105469     -2.07944154168/-9170.83320224
announce hold  0.000226621124391     -2.07830453189/-9170.83320224
continue pct  0.000226609397491     -2.07819698645/-9170.83320224
debt earnings  0.000226563218277     -2.07777348458/-9170.83320224
cash oil  0.000226438378554     -2.0766286003/-9170.83320224
cash management  0.000226438378554     -2.0766286003/-9170.83320224
cash subject  0.000226438378554     -2.0766286003/-9170.83320224
interest purchase  0.000226406642663     -2.07633755574/-9170.83320224
cost make  0.000226380052077     -2.07609369791/-9170.83320224
industry total  0.000226363173918     -2.07593891113/-9170.83320224
buy mln  0.000226318328617     -2.07552764236/-9170.83320224
acquisition result  0.000226067126001     -2.07322390507/-9170.83320224
investment result  0.000226067126001     -2.07322390507/-9170.83320224
chairman result  0.000226067126001     -2.07322390507/-9170.83320224
group subsidiary  0.000226065717935     -2.07321099193/-9170.83320224
operation rise  0.000226032879903     -2.07290983982/-9170.83320224
bank operation  0.000226032879903     -2.07290983982/-9170.83320224
interest profit  0.000226025357995     -2.07284085765/-9170.83320224
cost profit  0.000226025357995     -2.07284085765/-9170.83320224
high profit  0.000226025357995     -2.07284085765/-9170.83320224
financial previously  0.000226012462087     -2.07272259143/-9170.83320224
net plan  0.000225985232384     -2.07247287236/-9170.83320224
billion business  0.000225910027748     -2.07178318319/-9170.83320224
acquire pct  0.000225798677426     -2.07076200796/-9170.83320224
service term  0.000225626722881     -2.06918504151/-9170.83320224
earlier total  0.000225603300833     -2.06897024181/-9170.83320224
estimate price  0.0002254329194     -2.06740770212/-9170.83320224
lt make  0.000225405843406     -2.06715939269/-9170.83320224
financial high  0.000225396123154     -2.06707024988/-9170.83320224
announce financial  0.000225390537163     -2.06701902168/-9170.83320224
merger offer  0.000225384904716     -2.06696736745/-9170.83320224
asset sell  0.000225384034026     -2.0669593825/-9170.83320224
dlrs rise  0.000225324098733     -2.06640972593/-9170.83320224
acquisition transaction  0.000225285360156     -2.0660544609/-9170.83320224
acquisition firm  0.000225285360156     -2.0660544609/-9170.83320224
mln rise  0.00022524753756     -2.06570759618/-9170.83320224
net oil  0.000225220026813     -2.06545529971/-9170.83320224
end unit  0.000225151443034     -2.06482632931/-9170.83320224
annual term  0.000225129648568     -2.06462645589/-9170.83320224
capital earnings  0.000225118940919     -2.06452825783/-9170.83320224
asset shareholder  0.000225084928333     -2.06421633408/-9170.83320224
shareholder stake  0.000225084928333     -2.06421633408/-9170.83320224
december rise  0.000225007987181     -2.06351071961/-9170.83320224
company subsidiary  0.000224974539941     -2.06320398055/-9170.83320224
business oil  0.000224952604615     -2.06300281534/-9170.83320224
business service  0.000224952604615     -2.06300281534/-9170.83320224
estimate gas  0.000224952604615     -2.06300281534/-9170.83320224
dlrs march  0.000224914168377     -2.062650323/-9170.83320224
march operation  0.000224902907653     -2.06254705278/-9170.83320224
business total  0.000224848686427     -2.06204979897/-9170.83320224
profit total  0.000224848686427     -2.06204979897/-9170.83320224
earnings sale  0.000224815119751     -2.06174196458/-9170.83320224
chairman revenue  0.000224780343369     -2.06142303618/-9170.83320224
continue offer  0.000224722016892     -2.06088813378/-9170.83320224
complete industry  0.000224660121365     -2.06032050023/-9170.83320224
american bank  0.000224581905923     -2.05960319946/-9170.83320224
agree plc  0.00022449675063     -2.05882225448/-9170.83320224
agreement subject  0.000224465412407     -2.05853485686/-9170.83320224
agreement financial  0.000224465412407     -2.05853485686/-9170.83320224
share u.s.  0.000224465088126     -2.05853188293/-9170.83320224
sale total  0.000224337913972     -2.05736558998/-9170.83320224
high stock  0.000224288500648     -2.05691242862/-9170.83320224
industry stock  0.000224288500648     -2.05691242862/-9170.83320224
buy end  0.000224153168748     -2.05567132235/-9170.83320224
acquisition subject  0.000224131472707     -2.05547235157/-9170.83320224
acquisition merger  0.000224131472707     -2.05547235157/-9170.83320224
previously quarter  0.00022408247637     -2.05502301433/-9170.83320224
acquire industry  0.000224058620627     -2.05480423729/-9170.83320224
cash statement  0.000224015137798     -2.05440546352/-9170.83320224
march u.s.  0.000224005358898     -2.05431578286/-9170.83320224
earn service  0.000223984417598     -2.0541237337/-9170.83320224
industry profit  0.000223894188924     -2.05329626158/-9170.83320224
financial subsidiary  0.000223837163901     -2.0527732946/-9170.83320224
debt investment  0.000223814835377     -2.05256852343/-9170.83320224
firm industry  0.000223754658906     -2.05201665505/-9170.83320224
issue subject  0.000223673315115     -2.05127066471/-9170.83320224
annual due  0.000223537775823     -2.05002765647/-9170.83320224
oil term  0.000223423792474     -2.0489823342/-9170.83320224
due term  0.000223423792474     -2.0489823342/-9170.83320224
group high  0.000223389722377     -2.04866988301/-9170.83320224
asset unit  0.000223221457316     -2.04712675221/-9170.83320224
asset complete  0.000223192955984     -2.04686537125/-9170.83320224
cost issue  0.000223192955984     -2.04686537125/-9170.83320224
cost rise  0.000223143987151     -2.04641628625/-9170.83320224
agree product  0.000223118693231     -2.04618431992/-9170.83320224
agree firm  0.000223118693231     -2.04618431992/-9170.83320224
earlier statement  0.000223071083159     -2.04574769589/-9170.83320224
expect operation  0.000223043512991     -2.04549485448/-9170.83320224
agreement approval  0.000222971671974     -2.0448360125/-9170.83320224
bank include  0.000222944441464     -2.04458628604/-9170.83320224
interest statement  0.00022286027005     -2.04381436404/-9170.83320224
group statement  0.000222730860273     -2.04262756856/-9170.83320224
earlier product  0.000222730860273     -2.04262756856/-9170.83320224
chairman earlier  0.000222730860273     -2.04262756856/-9170.83320224
investment term  0.000222718933224     -2.04251818758/-9170.83320224
march operate  0.000222706075332     -2.04240027/-9170.83320224
oil operation  0.000222677496811     -2.04213818115/-9170.83320224
due plan  0.000222577412962     -2.04122032886/-9170.83320224
price profit  0.000222496203796     -2.04047557315/-9170.83320224
increase mln  0.000222442460783     -2.03998270494/-9170.83320224
dlr subsidiary  0.000222411766526     -2.03970121303/-9170.83320224
announce make  0.000222372832515     -2.0393441557/-9170.83320224
debt term  0.000222338795001     -2.03903200334/-9170.83320224
dlr plc  0.000222293820224     -2.03861954716/-9170.83320224
acquire dlrs  0.000222286538908     -2.03855277143/-9170.83320224
company operation  0.00022225967739     -2.03830642893/-9170.83320224
previously purchase  0.000222186057328     -2.03763127162/-9170.83320224
capital earlier  0.00022217205433     -2.03750285246/-9170.83320224
capital quarter  0.00022217205433     -2.03750285246/-9170.83320224
propose purchase  0.00022210434781     -2.03688192726/-9170.83320224
mln result  0.000222096846084     -2.03681313018/-9170.83320224
dlr report  0.000222074337807     -2.03660671053/-9170.83320224
cost interest  0.000221991410103     -2.03584619439/-9170.83320224
chairman stake  0.000221968808518     -2.03563891902/-9170.83320224
firm product  0.000221968808518     -2.03563891902/-9170.83320224
march year  0.00022189542769     -2.03496595569/-9170.83320224
acquisition interest  0.00022185969582     -2.03463826466/-9170.83320224
asset rise  0.000221803875461     -2.03412634547/-9170.83320224
cost debt  0.000221803875461     -2.03412634547/-9170.83320224
group mln  0.000221752323376     -2.03365356989/-9170.83320224
plan propose  0.000221741843     -2.03355745611/-9170.83320224
investment management  0.00022163393575     -2.03256785672/-9170.83320224
shareholder statement  0.000221548142194     -2.03178105833/-9170.83320224
financial shareholder  0.000221548142194     -2.03178105833/-9170.83320224
corp march  0.000221466507752     -2.03103240247/-9170.83320224
announce product  0.000221424960277     -2.03065137751/-9170.83320224
billion estimate  0.000221397328056     -2.03039796703/-9170.83320224
debt financial  0.000221283867292     -2.02935743728/-9170.83320224
complete subject  0.000221276705534     -2.02929175799/-9170.83320224
march subject  0.000221276705534     -2.02929175799/-9170.83320224
complete term  0.000221264487332     -2.0291797069/-9170.83320224
stock year  0.000221211780646     -2.02869634267/-9170.83320224
acquire transaction  0.000221201478662     -2.0286018649/-9170.83320224
due total  0.000221152015587     -2.02814824729/-9170.83320224
billion corp  0.000221134570368     -2.02798826009/-9170.83320224
agree financial  0.000221099351328     -2.02766527216/-9170.83320224
complete subsidiary  0.00022100476189     -2.02679780819/-9170.83320224
estimate product  0.000220935233515     -2.02616017507/-9170.83320224
billion hold  0.000220907253764     -2.02590357744/-9170.83320224
billion stock  0.000220907253764     -2.02590357744/-9170.83320224
billion debt  0.000220907253764     -2.02590357744/-9170.83320224
annual earnings  0.000220897458385     -2.02581374565/-9170.83320224
earnings operate  0.000220897458385     -2.02581374565/-9170.83320224
offer operate  0.000220741313232     -2.0243817645/-9170.83320224
operation report  0.000220702730459     -2.02402792832/-9170.83320224
make net  0.000220699530936     -2.02399858603/-9170.83320224
billion lt  0.000220682294982     -2.02384051797/-9170.83320224
capital stake  0.000220625342632     -2.02331821747/-9170.83320224
management merger  0.000220596839748     -2.02305682227/-9170.83320224
product sale  0.000220593637218     -2.0230274524/-9170.83320224
due operation  0.000220496597185     -2.02213751444/-9170.83320224
company earnings  0.000220486608301     -2.02204590805/-9170.83320224
capital cash  0.000220478351658     -2.02197018777/-9170.83320224
cash continue  0.000220478351658     -2.02197018777/-9170.83320224
firm statement  0.000220474737967     -2.0219370472/-9170.83320224
corp offer  0.0002204737117     -2.02192763548/-9170.83320224
profit u.s.  0.000220432268114     -2.02154756326/-9170.83320224
asset purchase  0.000220432268114     -2.02154756326/-9170.83320224
agreement billion  0.000220419372206     -2.02142929704/-9170.83320224
billion product  0.000220419372206     -2.02142929704/-9170.83320224
agreement revenue  0.000220418107819     -2.02141770156/-9170.83320224
business shareholder  0.000220394254745     -2.021198949/-9170.83320224
continue previously  0.000220322057299     -2.02053683826/-9170.83320224
business due  0.000220311846957     -2.02044320092/-9170.83320224
acquire approval  0.000220265495693     -2.02001812121/-9170.83320224
purchase term  0.00022020066088     -2.01942353195/-9170.83320224
oil plc  0.000220134515081     -2.01881691986/-9170.83320224
financial group  0.000220134515081     -2.01881691986/-9170.83320224
march plc  0.000220134515081     -2.01881691986/-9170.83320224
march merger  0.000220134515081     -2.01881691986/-9170.83320224
cost plan  0.00022008966978     -2.01840565109/-9170.83320224
issue plan  0.00022008966978     -2.01840565109/-9170.83320224
agreement high  0.000220044211683     -2.01798876247/-9170.83320224
billion investment  0.000219933663846     -2.01697494669/-9170.83320224
agreement dlrs  0.000219915981494     -2.01681278479/-9170.83320224
acquire lt  0.000219869560687     -2.01638706731/-9170.83320224
include rise  0.000219843530708     -2.01614835072/-9170.83320224
corp profit  0.000219816834133     -2.01590352088/-9170.83320224
complete continue  0.000219813041324     -2.01586873766/-9170.83320224
complete receive  0.000219813041324     -2.01586873766/-9170.83320224
acquisition increase  0.000219634284979     -2.01422939303/-9170.83320224
group year  0.000219633077941     -2.01421832349/-9170.83320224
earlier increase  0.000219502193689     -2.01301800585/-9170.83320224
investment quarter  0.000219495801629     -2.01295938533/-9170.83320224
cash operation  0.000219324464209     -2.01138807843/-9170.83320224
agreement march  0.000219324464209     -2.01138807843/-9170.83320224
end shareholder  0.000219252450109     -2.01072764913/-9170.83320224
lt march  0.000219196879057     -2.01021801629/-9170.83320224
march term  0.000219147113105     -2.00976162104/-9170.83320224
announce capital  0.000219100263976     -2.00933197549/-9170.83320224
capital cost  0.000219100263976     -2.00933197549/-9170.83320224
financial result  0.000219086096322     -2.0092020463/-9170.83320224
estimate result  0.000219086096322     -2.0092020463/-9170.83320224
hold purchase  0.000218965957502     -2.00810027322/-9170.83320224
agreement stake  0.000218897018164     -2.00746804205/-9170.83320224
annual quarter  0.000218897018164     -2.00746804205/-9170.83320224
mln report  0.000218867014354     -2.00719288212/-9170.83320224
financial operate  0.000218811327515     -2.0066821874/-9170.83320224
operate service  0.000218811327515     -2.0066821874/-9170.83320224
oil pct  0.000218761310186     -2.00622348682/-9170.83320224
dlr year  0.000218741119214     -2.00603831878/-9170.83320224
management purchase  0.000218700420706     -2.00566507956/-9170.83320224
management march  0.000218700420706     -2.00566507956/-9170.83320224
cost report  0.000218677136365     -2.00545154275/-9170.83320224
dlrs sell  0.000218556588243     -2.00434601602/-9170.83320224
total unit  0.000218540852646     -2.00420170749/-9170.83320224
acquisition end  0.000218538382825     -2.00417905718/-9170.83320224
pct result  0.000218509191354     -2.00391134706/-9170.83320224
make purchase  0.000218507671279     -2.00389740671/-9170.83320224
billion oil  0.000218489386488     -2.00372971994/-9170.83320224
continue dlr  0.000218489386488     -2.00372971994/-9170.83320224
approval march  0.000218466267365     -2.00351769832/-9170.83320224
company quarter  0.000218453821268     -2.00340355725/-9170.83320224
buy increase  0.000218450360917     -2.00337182294/-9170.83320224
buy industry  0.000218450360917     -2.00337182294/-9170.83320224
acquire subject  0.000218417293033     -2.0030685629/-9170.83320224
cost operation  0.000218358463064     -2.00252904305/-9170.83320224
march propose  0.000218343928739     -2.00239575119/-9170.83320224
agreement include  0.000218325529212     -2.0022270122/-9170.83320224
march revenue  0.000218300733593     -2.00199961571/-9170.83320224
annual increase  0.000218276997132     -2.00178193258/-9170.83320224
product result  0.000218244074019     -2.00148000021/-9170.83320224
operate subsidiary  0.000218244074019     -2.00148000021/-9170.83320224
issue propose  0.000218244074019     -2.00148000021/-9170.83320224
dlr sell  0.000218138770924     -2.00051428309/-9170.83320224
bank shareholder  0.000218122477858     -2.0003648621/-9170.83320224
chairman expect  0.000218022819943     -1.99945091598/-9170.83320224
holding plc  0.000218017140854     -1.99939883401/-9170.83320224
net pct  0.000218006695781     -1.99930304398/-9170.83320224
interest stock  0.000217995907996     -1.999204111/-9170.83320224
corp group  0.000217869615488     -1.99804590348/-9170.83320224
interest issue  0.00021774802072     -1.99693077814/-9170.83320224
industry interest  0.00021774802072     -1.99693077814/-9170.83320224
march plan  0.000217657419949     -1.99609989358/-9170.83320224
oil unit  0.000217628367435     -1.99583345782/-9170.83320224
net unit  0.000217628367435     -1.99583345782/-9170.83320224
purchase unit  0.000217628367435     -1.99583345782/-9170.83320224
announce oil  0.000217598555517     -1.9955600577/-9170.83320224
announce continue  0.000217598555517     -1.9955600577/-9170.83320224
acquisition approval  0.000217453385352     -1.99422872633/-9170.83320224
business make  0.000217428045168     -1.99399633572/-9170.83320224
dlr oil  0.000217428045168     -1.99399633572/-9170.83320224
earlier result  0.000217408504058     -1.99381712746/-9170.83320224
chairman investment  0.000217398788031     -1.99372802341/-9170.83320224
agree subject  0.00021716950813     -1.99162533567/-9170.83320224
announce cash  0.000217052687322     -1.99055399153/-9170.83320224
cash rise  0.000217052687322     -1.99055399153/-9170.83320224
cash complete  0.000217052687322     -1.99055399153/-9170.83320224
company oil  0.00021702468749     -1.99029720974/-9170.83320224
shareholder subsidiary  0.00021700409527     -1.99010836193/-9170.83320224
group term  0.000216973675031     -1.98982938299/-9170.83320224
due product  0.000216896203379     -1.98911890339/-9170.83320224
financial plan  0.000216858578673     -1.98877385349/-9170.83320224
bank dlrs  0.000216833335314     -1.98854235085/-9170.83320224
complete offer  0.000216697362322     -1.98729536522/-9170.83320224
continue oil  0.000216678617157     -1.98712345644/-9170.83320224
acquire asset  0.00021659989519     -1.98640151041/-9170.83320224
continue sell  0.000216592059227     -1.9863296481/-9170.83320224
agreement dlr  0.000216492062198     -1.98541259203/-9170.83320224
expect term  0.000216399345591     -1.98456230349/-9170.83320224
due financial  0.000216382307437     -1.98440604942/-9170.83320224
due make  0.000216359003797     -1.98419233563/-9170.83320224
operate operation  0.000216261449466     -1.98329768113/-9170.83320224
financial hold  0.000216228374059     -1.98299435209/-9170.83320224
dlr hold  0.000216228374059     -1.98299435209/-9170.83320224
company dlr  0.000216176112418     -1.9825150693/-9170.83320224
capital industry  0.000216112642941     -1.9819330013/-9170.83320224
capital purchase  0.000216112642941     -1.9819330013/-9170.83320224
capital service  0.000216112642941     -1.9819330013/-9170.83320224
dlr interest  0.0002160958475     -1.98177897312/-9170.83320224
dlr sale  0.000216087155137     -1.98169925691/-9170.83320224
chairman due  0.000215964637179     -1.98057566516/-9170.83320224
firm plc  0.000215940100028     -1.98035063904/-9170.83320224
annual financial  0.000215909397129     -1.98006906787/-9170.83320224
industry offer  0.000215906571601     -1.98004315542/-9170.83320224
investment shareholder  0.000215897067017     -1.97995599047/-9170.83320224
purchase shareholder  0.000215897067017     -1.97995599047/-9170.83320224
company investment  0.000215894715239     -1.9799344227/-9170.83320224
dlrs result  0.000215887610857     -1.9798692696/-9170.83320224
expect profit  0.000215863514801     -1.97964828869/-9170.83320224
agree business  0.000215860561711     -1.9796212064/-9170.83320224
business subsidiary  0.000215860561711     -1.9796212064/-9170.83320224
gas march  0.000215860561711     -1.9796212064/-9170.83320224
financial make  0.000215828387926     -1.97932614598/-9170.83320224
bank group  0.000215734555488     -1.97846562434/-9170.83320224
billion march  0.000215656984477     -1.97775423354/-9170.83320224
industry sale  0.000215646583441     -1.97765884737/-9170.83320224
stake subsidiary  0.000215551558296     -1.97678738762/-9170.83320224
corp sell  0.000215326261787     -1.97472123091/-9170.83320224
interest share  0.000215284669143     -1.97433979171/-9170.83320224
buy operation  0.000215227874463     -1.97381893717/-9170.83320224
financial firm  0.000215190586871     -1.97347697889/-9170.83320224
announce dlr  0.000215120236419     -1.97283180662/-9170.83320224
bank cost  0.000215112122921     -1.97275739909/-9170.83320224
firm sell  0.000215066980571     -1.97234340612/-9170.83320224
industry operate  0.000215050908444     -1.97219601133/-9170.83320224
due operate  0.000215050908444     -1.97219601133/-9170.83320224
industry pct  0.000215039401215     -1.97209048045/-9170.83320224
management rise  0.000215003749866     -1.97176352788/-9170.83320224
stake stock  0.000214980747789     -1.97155257967/-9170.83320224
agreement result  0.000214939537907     -1.97117465071/-9170.83320224
interest unit  0.000214935851712     -1.97114084523/-9170.83320224
due end  0.000214928894327     -1.97107704022/-9170.83320224
business cost  0.000214775564238     -1.96967087554/-9170.83320224
business sale  0.000214770744624     -1.96962667567/-9170.83320224
chairman purchase  0.000214626689763     -1.96830557256/-9170.83320224
rise stock  0.000214486228364     -1.9670174245/-9170.83320224
march oil  0.000214460750602     -1.9667837722/-9170.83320224
propose subject  0.000214387593037     -1.96611285637/-9170.83320224
increase sell  0.000214312366165     -1.96542296328/-9170.83320224
march sell  0.000214312366165     -1.96542296328/-9170.83320224
agree march  0.000214312366165     -1.96542296328/-9170.83320224
mln price  0.000214275121293     -1.96508139677/-9170.83320224
agreement share  0.000214273459302     -1.96506615493/-9170.83320224
acquisition sell  0.000214261703456     -1.96495834403/-9170.83320224
acquisition industry  0.000214261703456     -1.96495834403/-9170.83320224
industry subsidiary  0.000214229828824     -1.96466602709/-9170.83320224
estimate increase  0.00021409407645     -1.96342106471/-9170.83320224
annual report  0.000214092140071     -1.9634033065/-9170.83320224
dlr price  0.00021404866266     -1.96300458241/-9170.83320224
dlrs total  0.000214020418891     -1.96274556352/-9170.83320224
end lt  0.000213959793518     -1.96218957834/-9170.83320224
acquire firm  0.000213929361393     -1.9619104904/-9170.83320224
plan plc  0.000213901884678     -1.96165850602/-9170.83320224
chairman plc  0.000213901884678     -1.96165850602/-9170.83320224
expect unit  0.000213746140574     -1.96023020283/-9170.83320224
make profit  0.000213731374328     -1.96009478405/-9170.83320224
net shareholder  0.00021371616739     -1.95995532376/-9170.83320224
propose shareholder  0.00021371616739     -1.95995532376/-9170.83320224
gas high  0.000213701256569     -1.9598185791/-9170.83320224
due interest  0.000213663597668     -1.9594732156/-9170.83320224
dlr high  0.000213550542866     -1.95843640887/-9170.83320224
bank stock  0.000213503867248     -1.95800835456/-9170.83320224
issue march  0.000213502398865     -1.95799488827/-9170.83320224
estimate report  0.000213452599549     -1.95753818705/-9170.83320224
continue end  0.000213403815671     -1.95709079824/-9170.83320224
agree oil  0.000213376383196     -1.95683921959/-9170.83320224
plan year  0.000213325838335     -1.95637568109/-9170.83320224
firm make  0.000213213362207     -1.95534418129/-9170.83320224
capital operation  0.000213204701373     -1.95526475422/-9170.83320224
result unit  0.00021317708219     -1.9550114633/-9170.83320224
acquire business  0.000213053522577     -1.9538783187/-9170.83320224
annual cost  0.000213001455561     -1.95340082078/-9170.83320224
receive transaction  0.000213001455561     -1.95340082078/-9170.83320224
earnings investment  0.000212915260649     -1.95261034163/-9170.83320224
earnings financial  0.000212915260649     -1.95261034163/-9170.83320224
business company  0.000212846346934     -1.95197834544/-9170.83320224
corp price  0.000212840881339     -1.95192822138/-9170.83320224
bank report  0.000212816788148     -1.95170726674/-9170.83320224
cash subsidiary  0.000212646376855     -1.95014445319/-9170.83320224
business dlr  0.000212637430117     -1.95006240416/-9170.83320224
dlr profit  0.000212546325802     -1.94922690168/-9170.83320224
bank mln  0.000212522775603     -1.94901092673/-9170.83320224
approval issue  0.000212462475128     -1.94845792113/-9170.83320224
agreement issue  0.000212376806022     -1.94767226405/-9170.83320224
buy march  0.000212372180039     -1.94762983993/-9170.83320224
dlrs report  0.000212366853728     -1.94758099322/-9170.83320224
firm issue  0.000212348511416     -1.94741277894/-9170.83320224
investment oil  0.000212326182892     -1.94720800777/-9170.83320224
dlrs group  0.00021218466263     -1.94591014906/-9170.83320224
operation sale  0.00021218466263     -1.94591014906/-9170.83320224
make term  0.00021218466263     -1.94591014906/-9170.83320224
chairman make  0.00021218466263     -1.94591014906/-9170.83320224
operate revenue  0.00021218466263     -1.94591014906/-9170.83320224
high operation  0.00021218466263     -1.94591014906/-9170.83320224
acquire u.s.  0.00021218466263     -1.94591014906/-9170.83320224
complete merger  0.00021218466263     -1.94591014906/-9170.83320224
agreement pct  0.000212150719798     -1.94559886501/-9170.83320224
hold total  0.000212089054254     -1.94503334058/-9170.83320224
industry quarter  0.000212055848266     -1.94472881401/-9170.83320224
purchase stock  0.000212046722895     -1.94464512675/-9170.83320224
continue term  0.000212044235893     -1.94462231887/-9170.83320224
chairman firm  0.000211999060294     -1.94420802098/-9170.83320224
dlr share  0.000211949811481     -1.94375636834/-9170.83320224
financial plc  0.000211901069892     -1.94330936736/-9170.83320224
chairman hold  0.000211813141499     -1.94250299073/-9170.83320224
propose receive  0.000211738685132     -1.9418201638/-9170.83320224
dlr due  0.00021173438802     -1.94178075571/-9170.83320224
oil result  0.000211732208261     -1.94176076551/-9170.83320224
investment pct  0.000211676626241     -1.94125103207/-9170.83320224
bank year  0.00021164824607     -1.94099076226/-9170.83320224
continue estimate  0.000211641491662     -1.94092881871/-9170.83320224
dlrs increase  0.000211639908726     -1.94091430186/-9170.83320224
oil subsidiary  0.000211633483631     -1.94085537839/-9170.83320224
purchase subsidiary  0.000211633483631     -1.94085537839/-9170.83320224
cash transaction  0.000211572069185     -1.94029215675/-9170.83320224
include plan  0.00021150822531     -1.93970665522/-9170.83320224
announce issue  0.000211505275097     -1.9396795993/-9170.83320224
company interest  0.000211488404771     -1.93952488437/-9170.83320224
bank previously  0.000211452019249     -1.93919119881/-9170.83320224
chairman plan  0.000211424789545     -1.93894147974/-9170.83320224
cost march  0.000211285718162     -1.93766607928/-9170.83320224
company march  0.000211218833938     -1.93705269522/-9170.83320224
dlr issue  0.00021120670678     -1.93694147907/-9170.83320224
acquisition chairman  0.0002111607927     -1.93652040871/-9170.83320224
dlr transaction  0.000211105036519     -1.93600907807/-9170.83320224
acquisition corp  0.000211013329961     -1.93516805252/-9170.83320224
pct sell  0.000210969328541     -1.93476452284/-9170.83320224
hold statement  0.000210951150082     -1.93459781123/-9170.83320224
dlr result  0.000210944902701     -1.93454051754/-9170.83320224
product report  0.000210931300022     -1.93441576963/-9170.83320224
due oil  0.000210861699595     -1.93377747573/-9170.83320224
net quarter  0.000210721502019     -1.93249174714/-9170.83320224
complete dlr  0.00021072099842     -1.93248712872/-9170.83320224
plan product  0.00021067017514     -1.93202103689/-9170.83320224
due statement  0.000210666661134     -1.93198881054/-9170.83320224
product sell  0.000210615695325     -1.9315214116/-9170.83320224
agree issue  0.000210615695325     -1.9315214116/-9170.83320224
dlrs quarter  0.00021055849808     -1.9309968652/-9170.83320224
management shareholder  0.000210524485495     -1.93068494146/-9170.83320224
firm high  0.000210389702817     -1.929448872/-9170.83320224
earnings sell  0.000210379301086     -1.92935347946/-9170.83320224
