Topic 0
Topic coherence: -778.256214578
AVG: -1.78909474616
SD:  0.677947815648
mln tender  0.00425639305359     -3.48175621838/-818.006273045
lt tender  0.0039439210904     -3.22615219235/-818.006273045
control mln  0.00384858227664     -3.14816444462/-818.006273045
commission mln  0.00372567218104     -3.0476232154/-818.006273045
dlrs tender  0.0036956339492     -3.02305175333/-818.006273045
control lt  0.003672146486     -3.00383886109/-818.006273045
commission lt  0.00352320465404     -2.88200350823/-818.006273045
complete pct  0.0035160513294     -2.8761520438/-818.006273045
complete mln  0.00343389630938     -2.80894872206/-818.006273045
control dlrs  0.00340854618617     -2.78821216225/-818.006273045
corp tender  0.00338359288518     -2.76780020551/-818.006273045
company tender  0.00337302573703     -2.75915621204/-818.006273045
board mln  0.00337265723705     -2.75885477674/-818.006273045
complete investment  0.00334430854418     -2.73566536814/-818.006273045
complete stake  0.00333589874491     -2.72878609958/-818.006273045
mln security  0.00332962133824     -2.72365114154/-818.006273045
commission complete  0.00332629461855     -2.72092986397/-818.006273045
control corp  0.00332283581009     -2.71810053696/-818.006273045
mln subsidiary  0.00328064006032     -2.68358414895/-818.006273045
commission dlrs  0.00327832391973     -2.68168953141/-818.006273045
complete lt  0.00327658106532     -2.68026386557/-818.006273045
exchange tender  0.00327561892488     -2.67947682866/-818.006273045
complete security  0.00327234367975     -2.6767976576/-818.006273045
complete stock  0.0032687185073     -2.67383224379/-818.006273045
board complete  0.00326243112695     -2.66868912722/-818.006273045
lt outstanding  0.00324181612982     -2.65182593025/-818.006273045
acquisition commission  0.0032262067133     -2.63905732962/-818.006273045
complete exchange  0.00322502613907     -2.6380916125/-818.006273045
complete dlrs  0.00322009936747     -2.63406148242/-818.006273045
exchange subsidiary  0.0032086167046     -2.62466859216/-818.006273045
complete share  0.00318729558277     -2.60722778075/-818.006273045
mln shareholder  0.00318477941279     -2.60516953792/-818.006273045
complete offer  0.00317855513055     -2.60007803601/-818.006273045
dlrs subsidiary  0.00317230887114     -2.59496855663/-818.006273045
commission corp  0.00316982580629     -2.592937394/-818.006273045
dlrs stake  0.00315678504968     -2.58226997329/-818.006273045
control purchase  0.00312118137216     -2.55314594174/-818.006273045
exchange mln  0.00311509386078     -2.54816631924/-818.006273045
sell tender  0.00311453302374     -2.54770755103/-818.006273045
pct tender  0.00311149201592     -2.54521998756/-818.006273045
lt purchase  0.00310419199962     -2.53924852842/-818.006273045
dlrs outstanding  0.00310395342366     -2.53905337179/-818.006273045
stake tender  0.00308424779676     -2.52293404538/-818.006273045
complete group  0.00308052205921     -2.51988636868/-818.006273045
lt stake  0.00307394341694     -2.51450499804/-818.006273045
pct subsidiary  0.00307328626551     -2.51396744405/-818.006273045
exchange lt  0.00304685805998     -2.49234900614/-818.006273045
board dlrs  0.00304272638171     -2.4889692674/-818.006273045
lt security  0.00304199728017     -2.48837285776/-818.006273045
group tender  0.00303394558726     -2.48178652245/-818.006273045
board subsidiary  0.00302886905896     -2.47763389046/-818.006273045
stock subsidiary  0.00302544256609     -2.4748309978/-818.006273045
buy complete  0.00302522148199     -2.47465014962/-818.006273045
corp outstanding  0.00302221139231     -2.47218787738/-818.006273045
share subsidiary  0.00299578872615     -2.45057397071/-818.006273045
board unit  0.00299393855367     -2.44906051801/-818.006273045
acquisition pct  0.00299145378466     -2.44702796138/-818.006273045
complete tender  0.00298838611565     -2.44451858888/-818.006273045
mln purchase  0.00298661485999     -2.44306969064/-818.006273045
acquisition control  0.00297670330107     -2.43496197327/-818.006273045
exchange unit  0.00297222317151     -2.43129719918/-818.006273045
stock tender  0.00297150067547     -2.43070619289/-818.006273045
acquisition mln  0.00296075640914     -2.42191731564/-818.006273045
lt subsidiary  0.00295992052226     -2.42123355493/-818.006273045
commission company  0.00294319292276     -2.4075502736/-818.006273045
board lt  0.00293967652587     -2.40467383889/-818.006273045
investment mln  0.00293822149432     -2.40348361395/-818.006273045
company complete  0.00293356701072     -2.39967621717/-818.006273045
control pct  0.00291889414227     -2.38767371873/-818.006273045
offer subsidiary  0.00291614034901     -2.38542109857/-818.006273045
dlrs shareholder  0.00290971657062     -2.38016640755/-818.006273045
subsidiary tender  0.00289997522693     -2.3721979273/-818.006273045
lt plan  0.00289800934323     -2.37058982211/-818.006273045
company control  0.00289580386876     -2.36878573015/-818.006273045
corp stake  0.00289572949934     -2.3687248955/-818.006273045
security subsidiary  0.00289161779938     -2.36536149914/-818.006273045
investment lt  0.00288727631105     -2.36181013446/-818.006273045
complete corp  0.00288015623762     -2.35598586972/-818.006273045
lt offer  0.00287875722074     -2.35484146514/-818.006273045
commission subsidiary  0.00287675676995     -2.35320508384/-818.006273045
stock unit  0.00287027174066     -2.34790028921/-818.006273045
acquire tender  0.00286005239398     -2.33954079952/-818.006273045
complete plan  0.0028533323982     -2.33404380081/-818.006273045
board corp  0.0028296331587     -2.31465767423/-818.006273045
mln unit  0.00282119891536     -2.30775841027/-818.006273045
investment tender  0.00281752930565     -2.30475664651/-818.006273045
plan subsidiary  0.00281609648879     -2.30358459333/-818.006273045
corp exchange  0.00281487461511     -2.30258509299/-818.006273045
control share  0.00281434756853     -2.30215396559/-818.006273045
complete outstanding  0.00281237719951     -2.30054219136/-818.006273045
dlrs purchase  0.00279836799995     -2.28908257825/-818.006273045
commission pct  0.0027967410142     -2.2877516937/-818.006273045
purchase tender  0.00277989868035     -2.27397455895/-818.006273045
buy subsidiary  0.00277763870569     -2.27212588551/-818.006273045
control stock  0.00277678790501     -2.27142992521/-818.006273045
complete shareholder  0.00277627546662     -2.2710107474/-818.006273045
pct unit  0.00277444584588     -2.26951410615/-818.006273045
complete sell  0.00277421817658     -2.26932787124/-818.006273045
mln plan  0.00276906477232     -2.26511235423/-818.006273045
corp purchase  0.00276692790071     -2.26336437984/-818.006273045
outstanding pct  0.00276344890954     -2.26051854324/-818.006273045
share tender  0.00275771710835     -2.25582989391/-818.006273045
acquire complete  0.00275009206773     -2.24959256285/-818.006273045
share unit  0.00274769668739     -2.24763312671/-818.006273045
common lt  0.00274423861475     -2.2448044016/-818.006273045
outstanding unit  0.0027397329883     -2.24111877089/-818.006273045
corp security  0.00273903731048     -2.24054970207/-818.006273045
commission shareholder  0.00272769353032     -2.23127041875/-818.006273045
company outstanding  0.00272676728584     -2.23051274495/-818.006273045
pct purchase  0.00272042448628     -2.22532429512/-818.006273045
acquisition dlrs  0.00271498447066     -2.22087432822/-818.006273045
complete control  0.00271294188955     -2.21920348405/-818.006273045
board buy  0.00270832952611     -2.21543054183/-818.006273045
lt sell  0.00270679358901     -2.21417413565/-818.006273045
dlrs security  0.00270428431909     -2.21212153711/-818.006273045
common dlrs  0.00269896916066     -2.20777370417/-818.006273045
acquisition tender  0.00269268105696     -2.2026299959/-818.006273045
corp investment  0.00268950077422     -2.20002850467/-818.006273045
investment purchase  0.00268930283213     -2.1998665868/-818.006273045
offer unit  0.0026886331944     -2.19931881894/-818.006273045
lt shareholder  0.00268305527979     -2.19475604979/-818.006273045
purchase subsidiary  0.00267483539094     -2.18803212915/-818.006273045
dlrs investment  0.00267273458065     -2.18631365315/-818.006273045
security unit  0.00267160557529     -2.18539011969/-818.006273045
outstanding subsidiary  0.00267116448399     -2.18502930424/-818.006273045
acquisition lt  0.00267046150897     -2.18445426627/-818.006273045
control subsidiary  0.00266499517514     -2.1799827709/-818.006273045
mln sell  0.0026620872658     -2.17760408282/-818.006273045
offer stake  0.00265451513317     -2.17141003082/-818.006273045
dlrs plan  0.0026521448811     -2.16947114976/-818.006273045
common subsidiary  0.00265078235313     -2.16835659334/-818.006273045
acquisition investment  0.00264875473218     -2.16669798668/-818.006273045
company stake  0.00264837604328     -2.16638821678/-818.006273045
sell shareholder  0.00264427460261     -2.16303321259/-818.006273045
exchange purchase  0.00264427460261     -2.16303321259/-818.006273045
control offer  0.00264335081345     -2.16227754726/-818.006273045
board pct  0.00263866804398     -2.15844701246/-818.006273045
buy lt  0.00263691831333     -2.15701572181/-818.006273045
common complete  0.00263596417761     -2.1562352328/-818.006273045
purchase share  0.00263345163557     -2.15417995765/-818.006273045
dlrs offer  0.00263189622749     -2.15290762409/-818.006273045
pct shareholder  0.00262230254506     -2.14505993168/-818.006273045
control tender  0.00262151289922     -2.14441399643/-818.006273045
shareholder unit  0.00262132346953     -2.14425904176/-818.006273045
commission sell  0.00261383773135     -2.13813566097/-818.006273045
board sell  0.00261383773135     -2.13813566097/-818.006273045
group outstanding  0.00261285957153     -2.1373355201/-818.006273045
lt unit  0.00261107201206     -2.13587328524/-818.006273045
dlrs unit  0.00260951033114     -2.13459582045/-818.006273045
security tender  0.00260173029961     -2.12823170585/-818.006273045
investment subsidiary  0.00259887957656     -2.12589979651/-818.006273045
corp plan  0.00258386648505     -2.11361899348/-818.006273045
buy tender  0.00258049089288     -2.11085773791/-818.006273045
dlrs exchange  0.00258028620213     -2.11069029959/-818.006273045
commission offer  0.00256793138081     -2.10058397825/-818.006273045
investment offer  0.00256793138081     -2.10058397825/-818.006273045
corp subsidiary  0.00255981683379     -2.09394622788/-818.006273045
group purchase  0.00255746244598     -2.09202032389/-818.006273045
company purchase  0.00254994112987     -2.08586784013/-818.006273045
commission share  0.0025457807816     -2.08246464914/-818.006273045
corp shareholder  0.00254404262121     -2.08104282305/-818.006273045
acquisition stake  0.00254208507954     -2.07944154168/-818.006273045
control shareholder  0.00253698075266     -2.07526617027/-818.006273045
group subsidiary  0.00253446832897     -2.07321099193/-818.006273045
acquire pct  0.00253147448399     -2.07076200796/-818.006273045
common unit  0.00252347249905     -2.06421633408/-818.006273045
company subsidiary  0.00252223491254     -2.06320398055/-818.006273045
control sell  0.00251752932829     -2.05935478311/-818.006273045
commission purchase  0.00251337138616     -2.05595356037/-818.006273045
acquire commission  0.00250119549817     -2.04599360761/-818.006273045
acquisition exchange  0.00249998211394     -2.0450010517/-818.006273045
buy shareholder  0.00249672631956     -2.04233779148/-818.006273045
acquisition stock  0.00249652137664     -2.04217014688/-818.006273045
acquire dlrs  0.00249209919117     -2.03855277143/-818.006273045
company security  0.00249179804128     -2.03830642893/-818.006273045
purchase security  0.0024852150809     -2.03292152604/-818.006273045
complete subsidiary  0.00247772893067     -2.02679780819/-818.006273045
investment unit  0.00247273844582     -2.02271556028/-818.006273045
corp offer  0.00247177521995     -2.02192763548/-818.006273045
plan unit  0.00246746964859     -2.01840565109/-818.006273045
acquire lt  0.00246500196118     -2.01638706731/-818.006273045
company exchange  0.00246210060084     -2.01401373636/-818.006273045
buy control  0.00245690245572     -2.00976162104/-818.006273045
dlrs sell  0.00245028196246     -2.00434601602/-818.006273045
common pct  0.00244975058639     -2.00391134706/-818.006273045
control group  0.00244658730423     -2.00132376242/-818.006273045
common corp  0.00244619165074     -2.00100011537/-818.006273045
corp group  0.00244258017245     -1.99804590348/-818.006273045
shareholder subsidiary  0.00243287665084     -1.99010836193/-818.006273045
complete purchase  0.00242821180222     -1.9862924865/-818.006273045
purchase shareholder  0.00242046553396     -1.97995599047/-818.006273045
investment shareholder  0.00242046553396     -1.97995599047/-818.006273045
company investment  0.0024204391677     -1.9799344227/-818.006273045
board investment  0.00241423520109     -1.9748595391/-818.006273045
corp sell  0.00241406612147     -1.97472123091/-818.006273045
tender unit  0.00241381395804     -1.97451495964/-818.006273045
control exchange  0.0024111592675     -1.97234340612/-818.006273045
control unit  0.0024111592675     -1.97234340612/-818.006273045
stake stock  0.0024101924944     -1.97155257967/-818.006273045
acquisition sell  0.00240213114346     -1.96495834403/-818.006273045
commission stock  0.00239912921064     -1.96250274415/-818.006273045
commission group  0.00239809714261     -1.96165850602/-818.006273045
common tender  0.00239601502867     -1.95995532376/-818.006273045
dlrs group  0.00237884502011     -1.94591014906/-818.006273045
purchase stock  0.00237729854994     -1.94464512675/-818.006273045
investment pct  0.00237314932176     -1.94125103207/-818.006273045
acquisition corp  0.00236571297347     -1.93516805252/-818.006273045
pct sell  0.00236521966468     -1.93476452284/-818.006273045
common group  0.00235801209204     -1.9288686832/-818.006273045
acquisition security  0.002355994177     -1.92721801604/-818.006273045
investment stock  0.00234526655549     -1.91844275435/-818.006273045
board group  0.00234493726673     -1.91817339408/-818.006273045
plan purchase  0.00233761595401     -1.91218451435/-818.006273045
board plan  0.0023368311082     -1.91154250555/-818.006273045
commission unit  0.00233494498843     -1.90999964775/-818.006273045
group lt  0.00232910997776     -1.90522657242/-818.006273045
board stake  0.0023252969923     -1.9021075264/-818.006273045
purchase sell  0.00231330829702     -1.89230069845/-818.006273045
pct stake  0.00231110719615     -1.89050018413/-818.006273045
pct plan  0.00230607638859     -1.88638495198/-818.006273045
offer outstanding  0.00230563533897     -1.88602417063/-818.006273045
board security  0.00230207189097     -1.88310924782/-818.006273045
board company  0.00230049160838     -1.88181656675/-818.006273045
group shareholder  0.00230024617213     -1.88161579835/-818.006273045
board exchange  0.0022977350353     -1.87956167267/-818.006273045
stake subsidiary  0.00229511065584     -1.87741491381/-818.006273045
acquire control  0.00229450230324     -1.87691727757/-818.006273045
investment plan  0.0022882491719     -1.8718021769/-818.006273045
board purchase  0.00228422386529     -1.86850945084/-818.006273045
shareholder tender  0.00228060065156     -1.86554563929/-818.006273045
buy unit  0.00227519110593     -1.86112059703/-818.006273045
sell share  0.00227045584689     -1.85724712543/-818.006273045
acquisition group  0.00226929554398     -1.85629799037/-818.006273045
complete unit  0.0022690186819     -1.85607151545/-818.006273045
acquire subsidiary  0.00226763343018     -1.85493837085/-818.006273045
acquisition share  0.00226372037799     -1.85173746962/-818.006273045
buy outstanding  0.002261757075     -1.85013147545/-818.006273045
acquire plan  0.00225880678885     -1.84771812288/-818.006273045
corp unit  0.00225877864565     -1.84769510156/-818.006273045
acquisition company  0.00225838120459     -1.84736999228/-818.006273045
acquisition board  0.00225814320652     -1.84717530837/-818.006273045
acquisition subsidiary  0.00225814320652     -1.84717530837/-818.006273045
offer pct  0.00225446636323     -1.84416762749/-818.006273045
purchase unit  0.00225327323713     -1.84319164286/-818.006273045
investment sell  0.0022521713324     -1.84229027788/-818.006273045
sell subsidiary  0.0022521713324     -1.84229027788/-818.006273045
common control  0.00224799913253     -1.83887739221/-818.006273045
pct security  0.00224726820006     -1.83827948486/-818.006273045
acquire corp  0.00224336249542     -1.83508459397/-818.006273045
plan tender  0.00223633119949     -1.82933294979/-818.006273045
acquisition buy  0.00223532394762     -1.82850901144/-818.006273045
share stake  0.00223386174144     -1.82731291761/-818.006273045
company unit  0.00223379409512     -1.8272575825/-818.006273045
board commission  0.00223361610803     -1.82711198794/-818.006273045
group unit  0.00223316036603     -1.82673918812/-818.006273045
investment share  0.00223058868858     -1.82463553984/-818.006273045
common company  0.00222839680373     -1.82284256429/-818.006273045
buy dlrs  0.00222559493686     -1.82055061961/-818.006273045
plan stock  0.00222492509106     -1.82000268154/-818.006273045
plan share  0.00222406875572     -1.81930219387/-818.006273045
control security  0.00221985708502     -1.81585702081/-818.006273045
buy corp  0.00221310143268     -1.81033085481/-818.006273045
security shareholder  0.00220995837091     -1.80775981057/-818.006273045
buy commission  0.00220306654808     -1.80212225626/-818.006273045
acquisition offer  0.00220067124097     -1.80016288002/-818.006273045
group security  0.00219806270623     -1.79802908224/-818.006273045
buy plan  0.0021967159649     -1.79692743939/-818.006273045
security share  0.00219515187369     -1.79564800297/-818.006273045
company offer  0.00219388354808     -1.79461050466/-818.006273045
offer security  0.00219295837935     -1.79385371083/-818.006273045
board control  0.00218509457266     -1.78742106763/-818.006273045
group stake  0.00218088465526     -1.78397732879/-818.006273045
exchange offer  0.00217010753623     -1.77516157782/-818.006273045
offer purchase  0.00217010753623     -1.77516157782/-818.006273045
shareholder stake  0.00216780080176     -1.77327465455/-818.006273045
commission tender  0.00216605833923     -1.77184930927/-818.006273045
buy investment  0.00216544867193     -1.7713505976/-818.006273045
acquisition outstanding  0.00215346232502     -1.76154569063/-818.006273045
exchange plan  0.00215202891887     -1.76037315541/-818.006273045
company shareholder  0.00214513164049     -1.75473113843/-818.006273045
acquire investment  0.00214149229943     -1.75175413461/-818.006273045
purchase stake  0.0021412240048     -1.75153466792/-818.006273045
group investment  0.00213622271984     -1.74744358545/-818.006273045
acquire sell  0.00213352820278     -1.74523945359/-818.006273045
exchange pct  0.00213314766285     -1.74492816954/-818.006273045
stake unit  0.00212814917949     -1.7408393788/-818.006273045
outstanding share  0.00212721859129     -1.74007815181/-818.006273045
board share  0.0021182406965     -1.73273417756/-818.006273045
acquire board  0.00211775399021     -1.73233604876/-818.006273045
sell stock  0.00211537561492     -1.73039052285/-818.006273045
group plan  0.00209313510521     -1.71219764639/-818.006273045
control outstanding  0.00208277879508     -1.70372611974/-818.006273045
buy pct  0.00207984870233     -1.70132928549/-818.006273045
acquire unit  0.00207918661148     -1.70078769102/-818.006273045
acquire offer  0.0020757443984     -1.69797193913/-818.006273045
company sell  0.00207190709007     -1.69483299685/-818.006273045
exchange share  0.00207144131631     -1.69445199099/-818.006273045
acquire group  0.00206695670633     -1.69078355189/-818.006273045
acquisition purchase  0.00206522660401     -1.68936831734/-818.006273045
acquire outstanding  0.00206409401839     -1.6884418552/-818.006273045
acquire purchase  0.00206409401839     -1.6884418552/-818.006273045
exchange sell  0.00205947238938     -1.68466133367/-818.006273045
offer sell  0.00204811645389     -1.67537210721/-818.006273045
acquisition plan  0.00204750912704     -1.67487531004/-818.006273045
acquisition unit  0.00203874575968     -1.66770682056/-818.006273045
company plan  0.0020368764837     -1.66617774109/-818.006273045
acquire stake  0.00203445657867     -1.66419824359/-818.006273045
acquire security  0.00202715814199     -1.6582280766/-818.006273045
outstanding stock  0.0020269647262     -1.65806986127/-818.006273045
lt stock  0.00202610108658     -1.65736339864/-818.006273045
acquire stock  0.00202291004748     -1.65475310865/-818.006273045
acquire share  0.0020208485305     -1.65306677482/-818.006273045
group pct  0.00201683056173     -1.64978005116/-818.006273045
common plan  0.00201443706453     -1.64782215544/-818.006273045
acquire exchange  0.0020126907008     -1.64639361896/-818.006273045
common sell  0.00200561042321     -1.64060190747/-818.006273045
acquire company  0.00200282178825     -1.63832078658/-818.006273045
security stock  0.00199886039622     -1.63508034305/-818.006273045
offer stock  0.0019948977201     -1.63183884912/-818.006273045
exchange shareholder  0.00198814606173     -1.62631595022/-818.006273045
buy company  0.00198724852654     -1.62558176081/-818.006273045
buy security  0.001982305482     -1.62153831937/-818.006273045
outstanding tender  0.00197755391893     -1.61765151097/-818.006273045
outstanding plan  0.00197755391893     -1.61765151097/-818.006273045
buy stake  0.00196646312838     -1.60857917473/-818.006273045
plan shareholder  0.00195394846085     -1.59834209818/-818.006273045
common investment  0.00195394846085     -1.59834209818/-818.006273045
plan sell  0.00194992291324     -1.59504917498/-818.006273045
group offer  0.00194386644942     -1.59009494959/-818.006273045
outstanding sell  0.00194031800952     -1.58719230349/-818.006273045
commission control  0.00193879922855     -1.58594993113/-818.006273045
buy offer  0.0019251939095     -1.5748206948/-818.006273045
acquire shareholder  0.00192260860948     -1.57270590317/-818.006273045
plan security  0.0019214957423     -1.57179557083/-818.006273045
acquisition common  0.00192068152339     -1.57112953465/-818.006273045
board stock  0.00191081878239     -1.56306175064/-818.006273045
buy share  0.00191035541517     -1.56268271336/-818.006273045
common purchase  0.0019043814884     -1.55779600378/-818.006273045
exchange group  0.00189340026068     -1.54881329062/-818.006273045
plan stake  0.00189232743523     -1.54793571268/-818.006273045
acquisition complete  0.00188317020506     -1.54044504095/-818.006273045
shareholder stock  0.00188162373488     -1.53918001864/-818.006273045
offer share  0.0018756374974     -1.53428323883/-818.006273045
outstanding purchase  0.00186908517177     -1.52892339536/-818.006273045
security sell  0.00186817020689     -1.52817494836/-818.006273045
corp stock  0.00186440717419     -1.525096764/-818.006273045
company group  0.00186132414453     -1.52257482639/-818.006273045
group stock  0.00185663778018     -1.51874135096/-818.006273045
exchange investment  0.0018493881118     -1.51281107675/-818.006273045
group sell  0.0018320440753     -1.49862354609/-818.006273045
board offer  0.00182979268907     -1.49678189803/-818.006273045
acquisition shareholder  0.00182315891686     -1.49135543075/-818.006273045
offer plan  0.00181277406833     -1.48286055951/-818.006273045
buy exchange  0.00180913991869     -1.47988780231/-818.006273045
share shareholder  0.00179521300348     -1.4684954983/-818.006273045
buy group  0.00178590710885     -1.46088321811/-818.006273045
board outstanding  0.00178013798801     -1.45616404108/-818.006273045
group share  0.00177703446015     -1.45362533582/-818.006273045
buy sell  0.00176385753774     -1.44284653062/-818.006273045
control stake  0.00175072483469     -1.43210389715/-818.006273045
common stake  0.00174519610769     -1.42758136379/-818.006273045
offer shareholder  0.00174164752897     -1.42467860413/-818.006273045
investment outstanding  0.00173797917187     -1.42167786501/-818.006273045
acquire buy  0.00173747195565     -1.42126295896/-818.006273045
corp pct  0.00173338835852     -1.41792255089/-818.006273045
board tender  0.00172969232428     -1.4148991717/-818.006273045
buy stock  0.00172607086065     -1.41193679173/-818.006273045
common offer  0.00171709177771     -1.40459184556/-818.006273045
pct stock  0.00171004294163     -1.39882585343/-818.006273045
outstanding stake  0.00169472338636     -1.38629436112/-818.006273045
exchange stock  0.00169163239985     -1.38376591477/-818.006273045
control plan  0.00168413903875     -1.37763629838/-818.006273045
board common  0.00167611080587     -1.37106915352/-818.006273045
control investment  0.00167364554503     -1.36905255469/-818.006273045
common share  0.00166916165238     -1.36538470237/-818.006273045
lt pct  0.00165528178462     -1.35403088348/-818.006273045
commission common  0.00164953400891     -1.34932916689/-818.006273045
commission plan  0.0016400903225     -1.34160417216/-818.006273045
sell unit  0.00162026337903     -1.32538560803/-818.006273045
company stock  0.00160499794367     -1.31289838615/-818.006273045
buy purchase  0.0015862546392     -1.29756624551/-818.006273045
outstanding shareholder  0.00156442272622     -1.27970760374/-818.006273045
investment security  0.00151462120425     -1.23896964636/-818.006273045
commission outstanding  0.00151164541474     -1.23653543187/-818.006273045
commission investment  0.00148758329525     -1.21685246719/-818.006273045
acquire common  0.00147240657213     -1.20443781247/-818.006273045
offer tender  0.00147098590432     -1.20327569729/-818.006273045
common stock  0.00145646074043     -1.19139402212/-818.006273045
buy common  0.00142227489823     -1.16342978874/-818.006273045
common security  0.00140601100629     -1.15012582312/-818.006273045
acquire acquisition  0.00139398073419     -1.14028498507/-818.006273045
common shareholder  0.00136366964804     -1.11549032646/-818.006273045
sell stake  0.00136142008042     -1.11365016603/-818.006273045
board shareholder  0.00134816223698     -1.10280516693/-818.006273045
lt share  0.0013137790722     -1.07467952246/-818.006273045
outstanding security  0.00129884550958     -1.06246377455/-818.006273045
common exchange  0.00127828696129     -1.04564675309/-818.006273045
common outstanding  0.0012590348388     -1.02989839612/-818.006273045
commission stake  0.00124869943645     -1.02144397217/-818.006273045
subsidiary unit  0.00123821618505     -1.01286860676/-818.006273045
corp lt  0.00120977130106     -0.989600513218/-818.006273045
corp share  0.00118872480191     -0.972384344883/-818.006273045
company corp  0.00116557726602     -0.953449515327/-818.006273045
investment stake  0.00116309055218     -0.951415367805/-818.006273045
company lt  0.00116090790032     -0.949629944888/-818.006273045
exchange outstanding  0.00115566157432     -0.945338417314/-818.006273045
commission security  0.00114630162721     -0.937681921855/-818.006273045
share stock  0.00113553526811     -0.928874972581/-818.006273045
security stake  0.00107207293942     -0.876962389611/-818.006273045
exchange stake  0.00107207293942     -0.876962389611/-818.006273045
mln offer  0.00105904545354     -0.866305824432/-818.006273045
company pct  0.00105554411648     -0.863441708759/-818.006273045
dlrs pct  0.00104881785951     -0.857939588357/-818.006273045
mln pct  0.00098754955086     -0.807821727546/-818.006273045
exchange security  0.000937957541398     -0.767255152714/-818.006273045
pct share  0.00090290196333     -0.738579469948/-818.006273045
dlrs lt  0.000869107066272     -0.710935032158/-818.006273045
dlrs stock  0.000859804391056     -0.703325385476/-818.006273045
mln stock  0.000859804391056     -0.703325385476/-818.006273045
group mln  0.000858876546095     -0.702566402476/-818.006273045
common mln  0.000852487421917     -0.69734005882/-818.006273045
mln stake  0.000802577032736     -0.65651304738/-818.006273045
buy mln  0.000793933699197     -0.649442746325/-818.006273045
company mln  0.000762497030305     -0.623727353968/-818.006273045
corp mln  0.000746055039977     -0.610277702738/-818.006273045
company share  0.000743806391471     -0.608438294154/-818.006273045
corp dlrs  0.000734407975941     -0.600750331294/-818.006273045
mln outstanding  0.000726083099908     -0.593940530476/-818.006273045
company dlrs  0.000724928351676     -0.592995939179/-818.006273045
acquire mln  0.000711098314441     -0.581682881964/-818.006273045
lt mln  0.000680953205597     -0.557023993828/-818.006273045
commission exchange  0.000666922793286     -0.545547028545/-818.006273045
mln share  0.000631879024187     -0.516881005591/-818.006273045
dlrs share  0.000563969632199     -0.461330696946/-818.006273045
dlrs mln  0.000437321443554     -0.357731684164/-818.006273045

Topic 6
Topic coherence: -851.303006981
AVG: -1.95701840685
SD:  0.82059162825
fed lt  0.00778983220989     -6.63150758416/-851.303006981
feed lt  0.0073135445605     -6.22604247605/-851.303006981
company fed  0.00704218070899     -5.99502961327/-851.303006981
company feed  0.00614691774646     -5.23288956123/-851.303006981
lt repurchase  0.00563715396404     -4.79892612041/-851.303006981
company repurchase  0.00502450723317     -4.2773781162/-851.303006981
customer lt  0.00489561802248     -4.16765434357/-851.303006981
make repurchase  0.00471203016536     -4.01136544876/-851.303006981
fed make  0.00466931018919     -3.97499780459/-851.303006981
bank feed  0.00461621202198     -3.92979517517/-851.303006981
dlrs repurchase  0.00456573560653     -3.88682445092/-851.303006981
repurchase u.s.  0.00450474381042     -3.83490195149/-851.303006981
dlrs feed  0.00436530695112     -3.71619893389/-851.303006981
dlrs fed  0.00436530695112     -3.71619893389/-851.303006981
feed pct  0.00430860668613     -3.6679298278/-851.303006981
company customer  0.0042881092763     -3.65048032118/-851.303006981
fund lt  0.00428561165988     -3.64835409281/-851.303006981
customer dlrs  0.00420414092635     -3.57899781237/-851.303006981
government lt  0.00408766382879     -3.47984050898/-851.303006981
fed pct  0.00401818000977     -3.42068872491/-851.303006981
customer u.s.  0.00398573618487     -3.39306919921/-851.303006981
bank customer  0.00397633741684     -3.38506799973/-851.303006981
lt reserve  0.00396830541519     -3.37823033257/-851.303006981
customer pct  0.00391131820209     -3.3297169467/-851.303006981
pct repurchase  0.00386132470498     -3.28715733228/-851.303006981
corp feed  0.00384400920114     -3.2724165918/-851.303006981
corp fed  0.00379446513994     -3.23023958352/-851.303006981
billion feed  0.00377488111444     -3.21356764372/-851.303006981
bank repurchase  0.00376216977583     -3.20274644294/-851.303006981
agreement feed  0.00371673489043     -3.16406758837/-851.303006981
chairman fed  0.00370743315726     -3.15614899496/-851.303006981
lt spokesman  0.00367814899533     -3.13121929985/-851.303006981
company fund  0.00367525473456     -3.12875540696/-851.303006981
bank fed  0.00359799563192     -3.06298450056/-851.303006981
billion fed  0.00351276110607     -2.99042409241/-851.303006981
feed u.s.  0.00350944853548     -2.9876040911/-851.303006981
feed market  0.00348144674362     -2.96376608149/-851.303006981
feed industry  0.00346993119542     -2.95396286068/-851.303006981
billion customer  0.00345874377868     -2.94443897917/-851.303006981
fed u.s.  0.00345480287436     -2.94108407547/-851.303006981
lt today  0.00345295150916     -2.93950800271/-851.303006981
dlrs fund  0.00344648139575     -2.93399997571/-851.303006981
billion repurchase  0.00344561883902     -2.93326567857/-851.303006981
dlrs spokesman  0.0033899218118     -2.88585063181/-851.303006981
fed industry  0.00337548982679     -2.87356463958/-851.303006981
company reserve  0.00336632893763     -2.86576594709/-851.303006981
add feed  0.00334987295755     -2.85175692177/-851.303006981
feed security  0.0033405869813     -2.84385174226/-851.303006981
industry repurchase  0.00331418879444     -2.82137888641/-851.303006981
chairman lt  0.00329244248485     -2.80286618767/-851.303006981
market repurchase  0.00328724564358     -2.79844210107/-851.303006981
chairman fund  0.00327909787523     -2.79150588137/-851.303006981
add customer  0.00324766331389     -2.76474554478/-851.303006981
